file-timestamp,2023-07-08T19:28:07
station-id,33053
station-name,Granta at Stapleford
data-type-id,spi
data-type-name,Standardised Precipitation Index
reference-period,1961-2010
distribution,Gamma
month,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1954-03,0.686,0.195,-0.551,-0.5,-0.261,-0.303,-0.325
1954-04,-1.948,-0.254,-1.558,-1.065,-0.695,-0.621,-0.467
1954-05,1.002,0.208,-0.573,-0.702,-0.359,-0.66,-0.217
1954-06,0.181,-0.106,-0.051,-0.596,-0.524,-0.756,-0.18
1954-07,1.221,1.139,0.804,-0.46,-0.331,-0.254,0.228
1954-08,1.426,1.367,1.224,0.572,0.131,0.091,0.264
1954-09,-0.422,1.135,0.759,0.77,0.096,0.147,0.056
1954-10,-0.008,0.412,0.937,0.756,-0.13,0.017,0.024
1954-11,0.923,0.068,0.901,0.835,0.402,0.22,-0.061
1954-12,0.113,0.384,0.952,0.731,0.767,0.131,-0.107
1955-01,0.278,0.609,0.624,1.055,0.882,0.067,0.084
1955-02,0.326,0.207,0.09,0.853,0.789,0.111,0.084
1955-03,-0.203,0.041,0.234,0.777,0.588,0.172,0.189
1955-04,-1.716,-1.053,-0.143,0.149,0.603,-0.205,-0.059
1955-05,0.726,-0.413,-0.267,-0.206,0.5,0.145,0.071
1955-06,0.402,-0.115,-0.18,0.073,0.589,0.47,0.02
1955-07,-2.455,-0.27,-1.017,-0.396,-0.039,0.275,-0.312
1955-08,-1.246,-1.397,-1.538,-1.332,-0.899,-0.047,-0.546
1955-09,0.166,-1.733,-1.351,-1.307,-0.776,-0.153,-0.454
1955-10,1.025,0.143,-0.126,-0.604,-0.29,0.35,-0.28
1955-11,-1.823,0.033,-0.874,-1.043,-1.027,-0.105,-0.383
1955-12,-0.285,-0.199,-1.219,-1.135,-1.17,-0.19,-0.222
1956-01,0.991,-0.583,-0.26,-0.433,-0.822,-0.236,0.065
1956-02,-1.061,-0.084,-0.106,-0.861,-1.031,-0.784,-0.117
1956-03,-1.381,-0.55,-0.497,-1.264,-1.191,-0.864,-0.343
1956-04,-0.324,-1.818,-1.484,-0.917,-0.945,-0.998,-0.205
1956-05,-1.322,-1.673,-1.331,-0.913,-1.374,-1.433,-0.558
1956-06,0.156,-1.021,-1.426,-1.026,-1.563,-1.49,-0.635
1956-07,0.695,-0.301,-1.485,-1.557,-0.947,-1.266,-0.727
1956-08,1.611,1.247,0.056,-0.113,-0.118,-0.799,-0.726
1956-09,-0.143,1.143,0.263,-0.106,-0.244,-0.824,-0.685
1956-10,-0.242,0.534,0.202,-0.52,-0.831,-0.623,-0.713
1956-11,-1.387,-0.96,0.171,-0.616,-0.759,-1.033,-1.136
1956-12,0.395,-0.827,0.274,-0.274,-0.57,-1.122,-1.099
1957-01,-1.131,-1.202,-0.198,-0.394,-1.006,-0.925,-1.151
1957-02,0.515,-0.138,-0.907,0.032,-0.677,-0.64,-1.081
1957-03,-0.564,-0.792,-1.076,-0.108,-0.545,-0.769,-1.102
1957-04,-2.791,-1.393,-1.746,-0.728,-0.801,-1.57,-1.155
1957-05,-1.091,-2.165,-1.652,-1.855,-0.722,-1.368,-1.463
1957-06,-0.011,-1.978,-2.391,-1.991,-0.829,-1.383,-1.724
1957-07,0.731,-0.321,-1.267,-1.783,-0.8,-1.326,-1.279
1957-08,0.143,0.237,-1.224,-1.322,-1.54,-1.137,-1.137
1957-09,0.815,0.807,-0.501,-0.991,-1.23,-0.722,-0.969
1957-10,-0.023,0.341,0.019,-0.576,-1.162,-0.63,-1.261
1957-11,0.073,0.326,0.32,-0.621,-0.792,-0.437,-0.991
1957-12,-0.027,-0.219,0.361,-0.54,-0.942,-0.497,-0.961
1958-01,0.243,-0.038,0.205,-0.051,-0.547,-0.559,-0.979
1958-02,1.343,0.653,0.558,0.55,-0.303,-0.804,-0.631
1958-03,-1.065,0.323,-0.031,0.393,-0.367,-0.919,-0.596
1958-04,-0.601,-0.196,-0.201,0.057,-0.142,-1.039,-0.63
1958-05,0.621,-0.468,0.051,0.19,0.225,-0.578,-0.361
1958-06,2.07,1.675,1.697,0.907,1.048,0.098,0.176
1958-07,1.296,2.319,2.024,1.512,1.166,0.515,0.287
1958-08,0.463,2.096,1.517,1.741,1.329,0.514,-0.021
1958-09,0.627,1.133,1.924,1.998,1.359,0.729,0.177
1958-10,0.032,0.395,1.705,1.556,1.395,0.898,0.233
1958-11,-0.552,-0.007,1.397,1.003,1.256,0.991,0.327
1958-12,0.651,-0.118,0.655,1.39,1.497,1.214,0.4
1959-01,0.732,0.3,0.436,1.61,1.444,1.147,0.598
1959-02,-2.841,0.003,-0.09,1.226,0.863,0.951,0.342
1959-03,0.519,-0.169,-0.237,0.445,1.088,0.865,0.46
1959-04,0.544,-0.33,-0.022,0.216,1.293,1.088,0.745
1959-05,-1.354,-0.172,-0.246,-0.245,0.898,0.808,0.735
1959-06,-0.468,-0.913,-1.022,-0.74,0.009,0.729,0.713
1959-07,1.769,0.073,-0.247,-0.067,0.16,1.006,0.898
1959-08,-1.185,0.069,-0.182,-0.279,-0.256,0.561,0.747
1959-09,-2.986,-0.629,-1.167,-1.273,-1.053,0.356,0.277
1959-10,-0.116,-1.686,-1.239,-1.367,-1.127,0.383,0.251
1959-11,-0.211,-1.216,-0.897,-0.934,-1.032,0.237,0.195
1959-12,1.704,0.644,0.013,-0.468,-0.606,-0.034,0.583
1960-01,0.379,0.998,-0.544,-0.493,-0.633,-0.229,0.551
1960-02,-0.049,1.118,-0.196,-0.187,-0.318,-0.353,0.334
1960-03,-0.057,-0.015,0.397,-0.033,-0.439,-0.538,0.42
1960-04,-1.76,-1.231,0.101,-0.995,-0.845,-0.839,0.343
1960-05,-0.845,-1.441,-0.12,-0.912,-0.721,-0.84,0.137
1960-06,0.075,-1.518,-1.354,-0.41,-0.625,-1.033,-0.478
1960-07,1.376,0.25,-0.617,0.158,-0.748,-0.773,-0.448
1960-08,0.834,1.019,-0.069,0.619,-0.266,-0.321,-0.398
1960-09,1.33,1.895,0.733,0.634,0.754,-0.002,-0.161
1960-10,1.696,1.867,1.72,1.254,1.584,0.444,0.385
1960-11,0.869,1.948,2.124,1.391,1.882,0.815,0.633
1960-12,1.231,2.186,2.61,1.803,1.799,1.242,0.79
1961-01,0.548,1.331,2.278,2.079,1.641,0.917,0.686
1961-02,0.904,1.254,2.247,2.443,1.744,1.256,0.926
1961-03,-2.52,-0.123,1.552,2.175,1.462,1.404,0.675
1961-04,0.366,-0.284,0.814,1.947,1.73,1.659,0.661
1961-05,-0.581,-1.053,0.211,1.568,1.686,1.494,0.741
1961-06,-0.356,-0.635,-0.755,1.039,1.694,1.06,0.811
1961-07,-0.884,-1.259,-1.341,-0.06,1.231,0.795,0.369
1961-08,0.401,-0.514,-1.314,-0.287,1.18,0.853,0.629
1961-09,0.475,0.009,-0.485,-0.608,0.888,0.956,1.052
1961-10,0.424,0.481,-0.321,-0.49,0.227,1.153,1.141
1961-11,-0.458,0.157,-0.277,-0.809,-0.179,1.241,1.095
1961-12,0.939,0.388,0.209,-0.17,-0.285,1.524,0.965
1962-01,0.662,0.49,0.614,-0.072,-0.217,1.3,0.914
1962-02,-1.109,0.425,0.288,-0.082,-0.58,1.036,0.785
1962-03,-0.158,-0.3,0.063,0.017,-0.293,0.66,0.756
1962-04,0.126,-0.771,-0.104,0.229,-0.339,0.1,0.94
1962-05,0.18,-0.082,0.141,0.129,-0.151,-0.088,1.078
1962-06,-3.338,-1.223,-1.381,-0.605,-0.485,-0.797,0.897
1962-07,1.411,-0.185,-0.764,-0.307,0.063,-0.51,0.882
1962-08,0.029,-0.236,-0.369,-0.157,-0.069,-0.668,0.754
1962-09,0.731,1.046,0.075,-0.165,0.032,-0.235,0.591
1962-10,-0.534,0.017,-0.184,-0.556,-0.314,-0.405,-0.068
1962-11,-0.609,-0.234,-0.419,-0.476,-0.351,-0.422,-0.356
1962-12,-0.035,-0.947,0.137,-0.48,-0.676,-0.365,-0.622
1963-01,-1.138,-1.112,-0.645,-0.716,-1.003,-0.364,-0.765
1963-02,-1.125,-1.161,-0.914,-0.962,-0.962,-0.604,-0.978
1963-03,0.858,-0.667,-1.089,-0.181,-0.681,-0.564,-0.632
1963-04,0.526,0.251,-0.658,-0.493,-0.552,-0.619,-0.605
1963-05,0.289,0.676,-0.287,-0.429,-0.488,-0.429,-0.475
1963-06,-0.33,0.008,-0.595,-0.972,-0.202,-0.781,-0.534
1963-07,0.298,-0.103,-0.011,-0.729,-0.508,-0.789,-0.359
1963-08,1.197,0.554,0.859,0.079,-0.148,-0.319,-0.189
1963-09,0.108,0.784,0.54,0.117,-0.436,-0.29,-0.283
1963-10,-0.047,0.472,0.253,0.289,-0.283,-0.309,-0.391
1963-11,1.199,0.438,0.609,0.813,0.293,-0.069,-0.057
1963-12,-2.242,-0.21,0.35,0.25,-0.072,-0.004,-0.487
1964-01,-1.114,-0.625,0.017,-0.11,-0.055,-0.449,-0.66
1964-02,-0.638,-2.129,-0.696,-0.29,0.009,-0.551,-0.599
1964-03,1.148,-0.225,-0.332,0.165,0.089,-0.526,-0.386
1964-04,0.698,0.753,-0.008,0.285,0.143,-0.252,-0.287
1964-05,-0.407,0.607,-0.858,-0.305,-0.009,-0.206,-0.376
1964-06,1.203,0.899,0.569,0.178,0.486,0.162,0.157
1964-07,-0.737,0.233,0.626,0.053,0.286,0.197,-0.195
1964-08,-1.253,-0.117,0.275,-0.97,-0.407,0.097,-0.42
1964-09,-1.504,-2.292,-0.778,-0.945,-0.868,-0.333,-0.872
1964-10,-0.83,-1.952,-1.266,-0.827,-1.137,-0.583,-0.893
1964-11,-0.709,-1.701,-1.337,-0.818,-1.842,-0.785,-0.913
1964-12,-0.289,-1.336,-2.375,-1.344,-1.504,-0.808,-0.97
1965-01,0.044,-0.742,-1.951,-1.496,-1.085,-0.808,-0.708
1965-02,-0.853,-0.624,-1.747,-1.541,-1.071,-1.298,-0.662
1965-03,0.282,-0.373,-1.174,-2.07,-1.297,-1.291,-0.743
1965-04,0.512,-0.075,-0.628,-1.705,-1.325,-1.257,-0.748
1965-05,-0.155,0.154,-0.426,-1.401,-1.191,-1.581,-0.83
1965-06,0.21,0.086,-0.311,-0.992,-1.727,-1.257,-0.816
1965-07,0.953,0.352,0.169,-0.381,-1.245,-0.766,-0.673
1965-08,0.459,0.652,0.552,0.045,-0.902,-0.565,-0.935
1965-09,1.097,1.306,1.015,0.741,-0.106,-0.469,-0.649
1965-10,-1.287,0.241,0.318,0.214,-0.203,-0.817,-0.841
1965-11,0.061,0.06,0.391,0.353,-0.001,-0.749,-1.114
1965-12,1.353,-0.002,0.848,0.724,0.535,-0.839,-0.563
1966-01,-1.028,0.322,0.319,0.38,0.288,-0.82,-0.481
1966-02,0.954,0.769,0.422,0.67,0.6,-0.449,-0.268
1966-03,-1.936,-0.92,-0.535,0.353,0.286,-0.392,-0.609
1966-04,0.723,0.153,0.265,0.293,0.346,-0.041,-0.605
1966-05,0.005,-0.343,0.23,0.123,0.37,0.087,-0.547
1966-06,0.633,0.624,-0.157,-0.153,0.52,0.303,-0.789
1966-07,1.143,0.824,0.746,0.694,0.561,0.505,-0.46
1966-08,0.52,1.027,0.557,0.919,0.604,0.689,-0.199
1966-09,-0.907,0.255,0.543,0.004,-0.059,0.459,-0.13
1966-10,0.62,0.083,0.484,0.469,0.525,0.488,0.191
1966-11,-0.444,-0.366,0.365,0.093,0.399,0.461,0.222
1966-12,1.009,0.588,0.499,0.685,0.298,0.68,0.482
1967-01,-1.017,-0.216,-0.115,0.277,0.271,0.34,0.322
1967-02,0.322,0.223,-0.239,0.375,0.12,0.293,0.42
1967-03,-1.023,-1.097,-0.154,-0.013,0.203,-0.154,0.277
1967-04,0.853,0.115,-0.145,-0.101,0.245,0.319,0.346
1967-05,1.42,0.893,0.764,0.231,0.643,0.651,0.652
1967-06,-0.288,1.063,0.191,0.42,0.416,0.269,0.607
1967-07,-0.17,0.527,0.45,0.143,0.102,0.365,0.416
1967-08,-0.143,-0.533,0.219,0.239,-0.113,0.155,0.308
1967-09,0.082,-0.35,0.454,-0.167,0.145,0.348,0.035
1967-10,1.189,0.553,0.679,0.643,0.438,0.526,0.584
1967-11,-0.041,0.621,0.109,0.511,0.543,0.541,0.557
1967-12,0.219,0.838,0.312,0.766,0.325,0.483,0.352
1968-01,-0.085,-0.136,0.339,0.488,0.458,0.228,0.428
1968-02,-0.481,-0.257,0.302,-0.08,0.305,0.053,0.234
1968-03,-0.716,-0.879,0.142,-0.105,0.335,0.156,0.307
1968-04,0.203,-0.752,-0.585,-0.019,0.168,0.03,0.232
1968-05,-0.379,-0.586,-0.753,-0.095,-0.345,0.034,0.183
1968-06,0.884,0.342,-0.414,0.237,0.007,0.042,0.249
1968-07,1.727,1.189,0.583,0.294,0.493,0.563,0.367
1968-08,1.302,1.901,1.26,0.955,0.971,0.816,0.574
1968-09,1.543,2.489,2.169,1.735,1.668,1.376,1.201
1968-10,-0.108,1.306,1.697,1.369,1.172,1.103,0.996
1968-11,-0.855,0.522,1.594,1.145,0.997,0.699,0.932
1968-12,-0.205,-0.866,1.337,1.276,0.943,0.797,0.755
1969-01,0.55,-0.46,0.892,1.304,0.981,0.872,0.87
1969-02,0.717,0.381,0.559,1.568,1.145,1.028,0.879
1969-03,0.581,0.845,-0.118,1.414,1.328,1.159,1.025
1969-04,-0.266,0.38,-0.147,0.888,1.225,0.845,0.882
1969-05,1.189,0.743,0.748,0.793,1.528,1.079,0.841
1969-06,-0.182,0.341,0.849,0.017,1.326,1.022,0.922
1969-07,0.724,0.814,0.88,0.349,1.043,1.085,1.03
1969-08,0.452,0.324,0.728,0.819,0.817,1.195,1.192
1969-09,-2.642,-0.453,-0.163,0.278,-0.275,0.978,0.951
1969-10,-2.317,-1.618,-0.635,-0.475,-0.73,0.595,0.316
1969-11,0.636,-1.551,-0.9,-0.393,-0.292,0.804,0.437
1969-12,0.422,-0.524,-0.693,-0.453,-0.107,0.736,0.5
1970-01,0.569,0.726,-0.708,-0.196,-0.085,0.442,0.55
1970-02,1.056,0.876,-0.568,-0.337,0.005,0.29,0.705
1970-03,0.299,0.895,0.12,-0.173,-0.061,-0.159,0.796
1970-04,1.24,1.426,1.323,0.025,0.342,0.194,0.987
1970-05,-1.404,0.192,0.689,-0.451,-0.238,0.118,0.906
1970-06,-0.505,-0.346,0.333,-0.146,-0.34,0.033,0.699
1970-07,-0.289,-1.426,-0.046,0.365,-0.57,-0.116,0.334
1970-08,-0.411,-0.871,-0.636,-0.049,-0.91,-0.33,-0.044
1970-09,0.224,-0.449,-0.65,-0.124,-0.422,-0.4,-0.478
1970-10,-1.065,-0.723,-1.521,-0.639,-0.255,-0.535,-0.63
1970-11,2.35,0.825,0.115,0.13,0.495,-0.181,0.108
1970-12,-0.099,0.879,0.286,0.028,0.383,-0.155,0.142
1971-01,0.982,1.921,0.659,-0.091,0.456,-0.092,0.212
1971-02,-1.395,-0.076,0.575,0.01,0.026,-0.353,-0.009
1971-03,0.055,-0.018,0.571,0.192,-0.027,0.001,-0.083
1971-04,-0.325,-1.075,0.962,0.176,-0.442,0.32,-0.085
1971-05,0.239,-0.174,-0.306,0.339,-0.113,0.197,-0.281
1971-06,0.942,0.465,0.299,0.669,0.313,0.377,-0.062
1971-07,-0.329,0.471,-0.311,1.052,0.302,0.196,-0.225
1971-08,0.675,0.705,0.372,0.192,0.608,0.157,-0.201
1971-09,-1.066,-0.494,-0.099,-0.18,0.309,-0.11,-0.087
1971-10,0.519,0.055,0.241,-0.241,0.795,-0.236,0.337
1971-11,0.519,-0.051,0.348,0.156,0.035,0.061,0.304
1971-12,-1.573,-0.106,-0.44,-0.179,-0.249,-0.032,0.057
1972-01,0.539,-0.211,-0.136,0.062,-0.344,0.114,0.058
1972-02,0.389,-0.332,-0.316,0.106,-0.055,0.255,-0.046
1972-03,0.226,0.463,0.126,-0.188,-0.018,0.267,-0.056
1972-04,0.259,0.281,-0.039,-0.05,0.116,0.59,-0.236
1972-05,-0.375,-0.131,-0.459,-0.417,-0.017,-0.222,-0.13
1972-06,-0.962,-0.95,-0.506,-0.427,-0.58,-0.426,-0.223
1972-07,0.488,-0.702,-0.478,-0.568,-0.38,-0.493,-0.099
1972-08,-1.324,-1.094,-1.075,-1.327,-0.978,-0.568,-0.243
1972-09,-0.353,-0.865,-1.374,-1.046,-0.883,-0.684,-0.373
1972-10,-2.721,-1.99,-1.998,-1.699,-1.706,-0.929,-0.483
1972-11,-0.182,-1.4,-1.863,-1.701,-1.972,-1.042,-1.161
1972-12,0.322,-1.219,-1.412,-1.743,-1.529,-1.336,-1.101
1973-01,-2.037,-0.888,-2.076,-2.173,-1.896,-1.462,-1.36
1973-02,-1.064,-1.19,-1.899,-2.287,-2.115,-1.843,-1.285
1973-03,-1.677,-2.897,-2.377,-2.273,-2.428,-1.864,-1.432
1973-04,0.356,-1.292,-1.454,-2.376,-2.34,-2.144,-1.332
1973-05,0.893,0.077,-0.856,-1.565,-1.789,-1.901,-1.201
1973-06,0.455,0.823,-0.964,-1.358,-1.472,-1.565,-1.478
1973-07,-0.02,0.63,-0.266,-0.811,-1.579,-1.554,-1.394
1973-08,-1.091,-0.413,-0.386,-1.204,-1.69,-1.826,-1.863
1973-09,0.752,-0.169,0.391,-0.892,-1.345,-1.635,-1.475
1973-10,-0.645,-0.432,-0.023,-0.585,-1.033,-1.732,-1.721
1973-11,-1.134,-0.445,-0.697,-0.626,-1.281,-1.917,-2.039
1973-12,-0.766,-1.718,-1.203,-0.562,-1.638,-1.988,-1.984
1974-01,0.095,-1.189,-1.088,-0.599,-1.059,-1.962,-1.834
1974-02,0.75,-0.095,-0.495,-0.715,-0.667,-1.61,-1.704
1974-03,-0.803,-0.084,-1.224,-1.04,-0.543,-1.672,-1.804
1974-04,-1.367,-0.941,-1.474,-1.376,-0.856,-1.609,-2.037
1974-05,-0.864,-1.757,-1.39,-1.314,-1.273,-1.653,-2.127
1974-06,0.348,-1.121,-1.116,-1.72,-1.404,-1.71,-2.077
1974-07,-0.644,-0.721,-1.359,-1.847,-1.514,-1.404,-2.223
1974-08,0.989,0.404,-0.855,-0.961,-0.989,-0.964,-1.871
1974-09,1.315,1.185,0.252,0.123,-0.754,-0.339,-1.388
1974-10,1.178,1.613,1.04,0.625,0.02,-0.025,-0.632
1974-11,1.487,1.865,1.713,0.892,0.796,0.134,-0.258
1974-12,-1.08,1.221,1.515,0.857,0.785,-0.119,-0.465
1975-01,0.662,0.742,1.75,1.207,0.832,0.014,-0.1
1975-02,-0.743,-0.577,1.324,1.308,0.546,0.11,-0.076
1975-03,1.561,0.962,1.324,1.609,1.024,0.251,0.317
1975-04,1.026,1.275,1.239,1.994,1.442,0.69,0.445
1975-05,0.541,1.442,0.763,1.817,1.627,0.94,0.383
1975-06,-0.834,0.283,0.895,1.235,1.478,0.925,0.177
1975-07,-0.652,-0.661,0.334,0.651,1.449,0.746,0.092
1975-08,-2.155,-2.061,-0.145,-0.613,0.923,0.321,-0.012
1975-09,1.142,-0.35,-0.134,0.378,0.906,0.735,0.125
1975-10,-1.693,-0.687,-1.045,-0.35,0.006,0.591,-0.002
1975-11,-0.258,-0.129,-1.353,-0.253,-0.622,0.696,0.113
1975-12,-1.067,-1.89,-1.433,-1.072,-0.629,0.533,0.095
1976-01,-1.092,-1.458,-1.454,-1.646,-0.95,0.461,-0.04
1976-02,-0.943,-1.733,-1.091,-2.076,-0.938,0.121,-0.23
1976-03,-1.392,-2.122,-2.545,-2.055,-1.632,-0.468,-0.271
1976-04,-1.076,-2.352,-2.453,-2.209,-2.186,-1.154,-0.246
1976-05,-1.006,-1.985,-2.911,-1.963,-2.515,-1.746,-0.26
1976-06,-1.804,-2.737,-4.133,-3.685,-2.872,-1.965,-0.612
1976-07,-1.408,-2.65,-3.988,-3.913,-2.976,-2.197,-0.679
1976-08,-1.216,-2.568,-3.732,-4.697,-3.075,-2.3,-1.182
1976-09,0.955,-0.56,-2.128,-3.289,-3.497,-2.375,-1.357
1976-10,0.995,0.582,-0.767,-1.699,-2.348,-2.105,-1.383
1976-11,0.888,1.302,-0.106,-0.991,-1.89,-2.061,-1.559
1976-12,0.76,1.387,0.608,-0.515,-1.377,-1.815,-1.259
1977-01,0.409,0.997,0.986,-0.142,-0.882,-1.511,-1.155
1977-02,1.192,1.054,1.585,0.406,-0.4,-0.98,-0.849
1977-03,0.291,0.884,1.402,0.834,-0.115,-1.343,-1.071
1977-04,-0.226,0.536,0.984,1.031,0.035,-1.151,-1.309
1977-05,-0.045,-0.181,0.572,1.253,0.21,-1.044,-1.436
1977-06,0.322,-0.192,0.444,1.086,0.611,-0.816,-1.363
1977-07,-2.609,-0.93,-0.455,0.268,0.495,-0.894,-1.507
1977-08,1.459,0.309,0.017,0.645,1.236,-0.343,-0.918
1977-09,-1.143,-0.491,-0.575,-0.065,0.704,-0.409,-1.519
1977-10,-1.138,-0.223,-0.81,-0.553,-0.024,-0.449,-1.405
1977-11,0.103,-1.238,-0.728,-0.795,-0.291,-0.283,-1.338
1977-12,0.273,-0.658,-0.805,-0.837,-0.451,0.036,-1.145
1978-01,1.052,0.6,0.117,-0.404,-0.212,0.415,-0.691
1978-02,0.522,0.804,-0.44,-0.243,-0.373,0.696,-0.506
1978-03,0.897,1.234,0.258,-0.081,-0.209,0.627,-0.23
1978-04,0.188,0.742,0.814,0.364,-0.104,0.407,-0.078
1978-05,0.986,0.941,1.206,0.104,0.19,0.406,0.231
1978-06,0.33,0.717,1.48,0.545,0.196,0.32,0.52
1978-07,0.011,0.624,0.951,1.023,0.526,0.229,0.662
1978-08,-0.108,-0.042,0.612,0.994,0.003,-0.022,0.842
1978-09,-0.343,-0.526,0.072,0.739,0.179,-0.17,0.56
1978-10,-2.253,-1.242,-0.564,-0.23,0.035,-0.432,-0.011
1978-11,-1.881,-2.173,-1.535,-0.74,-0.39,-0.703,-0.45
1978-12,1.956,-0.532,-0.746,-0.277,0.265,-0.3,-0.139
1979-01,0.587,0.719,-0.497,-0.143,0.111,0.105,-0.083
1979-02,0.695,1.657,-0.252,-0.298,0.147,-0.185,-0.163
1979-03,1.635,1.534,0.528,0.121,0.359,0.398,0.072
1979-04,1.026,1.883,1.614,0.426,0.58,0.927,0.281
1979-05,1.306,1.892,2.574,0.875,0.662,1.162,0.545
1979-06,-1.179,0.735,1.739,0.78,0.374,0.937,0.349
1979-07,-1.886,-0.553,0.91,1.065,0.089,0.446,0.382
1979-08,0.265,-1.364,0.674,1.668,0.179,0.399,0.087
1979-09,-1.316,-1.579,-0.554,0.4,-0.026,-0.008,0.078
1979-10,0.223,-0.426,-0.768,0.226,0.506,0.008,0.323
1979-11,-0.129,-0.653,-1.452,0.015,0.838,-0.236,0.275
1979-12,1.546,0.777,-0.376,0.026,0.711,0.055,0.572
1980-01,-0.512,0.546,-0.067,-0.401,0.404,-0.021,0.297
1980-02,0.243,0.752,-0.1,-0.84,0.295,0.038,0.245
1980-03,1.041,0.348,0.68,-0.19,0.106,0.342,0.263
1980-04,-0.905,0.133,0.42,-0.052,-0.33,0.597,0.143
1980-05,-1.702,-0.685,-0.007,-0.502,-1.012,0.596,-0.217
1980-06,0.833,-0.738,-0.445,0.178,-0.505,0.324,-0.128
1980-07,0.887,0.259,0.222,0.44,0.018,0.37,0.022
1980-08,-0.492,0.556,-0.096,0.323,-0.21,0.144,-0.057
1980-09,-1.271,-0.668,-1.081,-0.867,-0.228,-0.453,-0.188
1980-10,0.717,-0.418,-0.257,-0.245,-0.008,-0.44,0.297
1980-11,-0.355,-0.365,0.023,-0.373,-0.067,-0.852,0.464
1980-12,-0.577,-0.089,-0.535,-0.879,-0.77,-0.786,-0.034
1981-01,-0.484,-0.981,-0.963,-0.727,-0.673,-0.57,-0.169
1981-02,-0.992,-1.142,-1.02,-0.535,-0.857,-0.773,-0.351
1981-03,1.966,0.645,0.244,-0.176,-0.506,-0.055,-0.27
1981-04,0.549,1.2,0.089,-0.287,-0.179,0.015,-0.36
1981-05,0.74,1.538,0.558,0.082,0.291,0.209,-0.495
1981-06,-0.892,0.068,0.458,0.176,-0.172,-0.386,-0.527
1981-07,0.754,0.197,0.922,0.112,-0.203,-0.117,-0.182
1981-08,-0.393,-0.461,0.855,0.084,-0.221,-0.246,-0.335
1981-09,0.97,0.691,0.503,0.773,0.474,-0.176,0.146
1981-10,0.55,0.539,0.478,0.931,0.403,0.097,0.231
1981-11,-0.939,0.412,-0.031,0.793,0.277,0.167,0.105
1981-12,-0.043,-0.259,0.255,0.196,0.428,-0.038,-0.22
1982-01,-0.254,-0.88,-0.044,-0.009,0.428,-0.243,-0.153
1982-02,-0.931,-0.67,-0.091,-0.392,0.419,-0.264,-0.269
1982-03,0.318,-0.562,-0.546,-0.042,-0.067,0.038,-0.381
1982-04,-1.813,-1.45,-1.533,-0.602,-0.466,-0.433,-0.446
1982-05,0.65,-0.234,-0.78,-0.277,-0.464,-0.184,-0.147
1982-06,1.062,0.398,-0.147,-0.3,0.085,0.227,-0.113
1982-07,-0.307,0.816,-0.153,-0.717,-0.153,0.237,-0.304
1982-08,-0.453,0.218,-0.099,-0.623,-0.205,0.241,-0.332
1982-09,0.179,-0.517,-0.164,-0.538,-0.596,-0.174,-0.083
1982-10,1.477,0.707,0.976,0.403,-0.077,0.2,0.189
1982-11,0.739,1.173,1.006,0.732,0.387,0.21,0.385
1982-12,0.095,1.43,0.664,0.712,0.452,0.424,0.511
1983-01,-0.494,0.127,0.613,0.871,0.362,0.197,0.465
1983-02,0.446,-0.113,0.871,0.811,0.566,0.345,0.581
1983-03,-0.144,-0.301,0.867,0.404,0.46,0.063,0.222
1983-04,1.905,1.482,0.964,1.109,1.237,0.455,0.517
1983-05,1.644,1.902,1.459,1.726,1.476,1.017,0.73
1983-06,-1.093,1.65,1.277,1.591,1.044,0.854,0.761
1983-07,-0.232,0.366,1.267,0.987,1.037,0.792,0.596
1983-08,-1.413,-1.664,0.532,0.324,0.94,0.651,0.492
1983-09,0.423,-0.697,0.717,0.474,1.1,0.684,0.356
1983-10,-0.504,-0.712,-0.4,0.303,0.277,0.716,0.109
1983-11,-0.131,-0.248,-1.267,0.146,0.007,0.593,0.219
1983-12,-0.215,-0.758,-1.005,0.122,-0.062,0.327,0.213
1984-01,1.16,0.296,-0.432,-0.239,0.352,0.574,0.418
1984-02,0.36,0.563,0.063,-0.814,0.321,0.724,0.521
1984-03,0.097,0.791,-0.089,-0.459,0.356,0.741,0.481
1984-04,-1.539,-0.76,-0.252,-0.724,-0.483,0.064,0.508
1984-05,1.183,0.138,0.409,0.047,-0.639,0.184,0.627
1984-06,0.552,0.419,0.872,0.087,-0.256,0.305,0.538
1984-07,-1.97,0.304,-0.296,-0.105,-0.506,0.12,0.37
1984-08,-0.156,-0.576,-0.462,-0.137,-0.306,0.001,0.427
1984-09,1.101,-0.054,0.175,0.553,-0.011,0.332,0.71
1984-10,0.35,0.596,0.587,0.221,0.285,-0.056,0.332
1984-11,0.901,1.043,0.464,0.41,0.608,-0.28,0.36
1984-12,-0.276,0.441,0.206,0.332,0.631,-0.136,0.326
1985-01,-0.023,0.263,0.588,0.586,0.267,-0.09,0.36
1985-02,-0.981,-0.699,0.48,0.06,0.045,0.02,0.199
1985-03,0.192,-0.523,-0.006,-0.069,0.062,-0.039,0.235
1985-04,-0.418,-0.879,-0.339,0.17,0.222,0.026,-0.191
1985-05,0.486,0.011,-0.596,0.343,0.003,0.153,-0.466
1985-06,2.095,1.686,1.182,0.933,0.686,0.939,0.269
1985-07,-0.15,1.709,1.057,0.9,0.911,0.628,0.274
1985-08,-0.18,1.309,1.044,0.501,0.959,0.511,0.441
1985-09,-1.392,-1.187,0.477,0.123,0.27,0.249,0.148
